id,more_than_50k
38156,0
38157,1
38158,0
38159,0
38160,0
38161,1
38162,0
38163,0
38164,0
38165,0
38166,0
38167,0
38168,0
38169,0
38170,1
38171,0
38172,1
38173,0
38174,1
38175,0
38176,0
38177,0
38178,0
38179,1
38180,0
38181,0
38182,0
38183,0
38184,1
38185,0
38186,0
38187,0
38188,0
38189,1
38190,0
38191,0
38192,0
38193,0
38194,0
38195,0
38196,0
38197,0
38198,1
38199,1
38200,1
38201,0
38202,0
38203,0
38204,0
38205,0
38206,0
38207,1
38208,0
38209,0
38210,0
38211,0
38212,0
38213,0
38214,1
38215,0
38216,0
38217,0
38218,0
38219,0
38220,0
38221,1
38222,0
38223,0
38224,0
38225,1
38226,0
38227,0
38228,0
38229,0
38230,0
38231,0
38232,0
38233,1
38234,0
38235,0
38236,1
38237,0
38238,0
38239,0
38240,0
38241,0
38242,1
38243,0
38244,0
38245,0
38246,1
38247,0
38248,0
38249,0
38250,0
38251,0
38252,0
38253,1
38254,1
38255,0
38256,0
38257,0
38258,0
38259,0
38260,0
38261,0
38262,0
38263,0
38264,1
38265,0
38266,0
38267,1
38268,0
38269,0
38270,0
38271,0
38272,0
38273,1
38274,0
38275,0
38276,0
38277,0
38278,0
38279,1
38280,0
38281,1
38282,0
38283,0
38284,1
38285,0
38286,0
38287,0
38288,0
38289,0
38290,1
38291,0
38292,0
38293,1
38294,0
38295,1
38296,0
38297,0
38298,0
38299,0
38300,0
38301,0
38302,0
38303,0
38304,1
38305,0
38306,1
38307,0
38308,0
38309,0
38310,0
38311,0
38312,0
38313,0
38314,0
38315,0
38316,0
38317,0
38318,1
38319,0
38320,1
38321,0
38322,0
38323,0
38324,0
38325,0
38326,1
38327,1
38328,1
38329,0
38330,0
38331,0
38332,0
38333,1
38334,0
38335,1
38336,0
38337,0
38338,0
38339,0
38340,0
38341,0
38342,0
38343,1
38344,0
38345,0
38346,0
38347,0
38348,0
38349,0
38350,0
38351,0
38352,1
38353,1
38354,0
38355,0
38356,0
38357,0
38358,1
38359,0
38360,1
38361,1
38362,1
38363,1
38364,1
38365,1
38366,0
38367,0
38368,0
38369,1
38370,0
38371,0
38372,1
38373,0
38374,0
38375,0
38376,1
38377,0
38378,0
38379,0
38380,1
38381,1
38382,0
38383,0
38384,0
38385,0
38386,0
38387,0
38388,0
38389,0
38390,0
38391,0
38392,1
38393,1
38394,1
38395,0
38396,0
38397,0
38398,0
38399,0
38400,0
38401,1
38402,0
38403,0
38404,0
38405,0
38406,0
38407,0
38408,0
38409,1
38410,0
38411,0
38412,1
38413,0
38414,1
38415,0
38416,1
38417,1
38418,0
38419,0
38420,0
38421,0
38422,0
38423,1
38424,0
38425,0
38426,0
38427,0
38428,1
38429,1
38430,0
38431,0
38432,1
38433,0
38434,0
38435,0
38436,1
38437,1
38438,0
38439,0
38440,0
38441,0
38442,0
38443,1
38444,1
38445,0
38446,0
38447,0
38448,1
38449,0
38450,0
38451,0
38452,1
38453,0
38454,0
38455,0
38456,0
38457,0
38458,0
38459,0
38460,0
38461,0
38462,0
38463,0
38464,0
38465,0
38466,0
38467,1
38468,0
38469,1
38470,0
38471,0
38472,0
38473,0
38474,0
38475,0
38476,0
38477,0
38478,0
38479,0
38480,1
38481,0
38482,0
38483,0
38484,0
38485,1
38486,0
38487,0
38488,0
38489,0
38490,0
38491,0
38492,0
38493,0
38494,1
38495,1
38496,0
38497,0
38498,1
38499,0
38500,1
38501,0
38502,0
38503,0
38504,0
38505,0
38506,1
38507,0
38508,0
38509,0
38510,0
38511,1
38512,0
38513,1
38514,0
38515,1
38516,0
38517,0
38518,0
38519,0
38520,0
38521,0
38522,0
38523,0
38524,0
38525,0
38526,0
38527,0
38528,0
38529,0
38530,1
38531,0
38532,0
38533,1
38534,0
38535,1
38536,0
38537,1
38538,0
38539,0
38540,0
38541,0
38542,1
38543,0
38544,0
38545,0
38546,0
38547,0
38548,0
38549,0
38550,0
38551,0
38552,0
38553,0
38554,0
38555,0
38556,0
38557,0
38558,0
38559,0
38560,0
38561,0
38562,0
38563,1
38564,0
38565,0
38566,0
38567,0
38568,0
38569,0
38570,1
38571,0
38572,0
38573,0
38574,1
38575,1
38576,1
38577,0
38578,0
38579,0
38580,0
38581,1
38582,0
38583,0
38584,0
38585,1
38586,0
38587,0
38588,0
38589,0
38590,1
38591,0
38592,0
38593,0
38594,0
38595,0
38596,1
38597,1
38598,0
38599,1
38600,0
38601,0
38602,0
38603,0
38604,0
38605,0
38606,0
38607,1
38608,1
38609,0
38610,0
38611,1
38612,0
38613,1
38614,0
38615,0
38616,0
38617,0
38618,0
38619,1
38620,1
38621,1
38622,0
38623,1
38624,0
38625,0
38626,0
38627,0
38628,0
38629,0
38630,0
38631,0
38632,0
38633,0
38634,1
38635,0
38636,0
38637,0
38638,1
38639,0
38640,0
38641,0
38642,0
38643,0
38644,0
38645,0
38646,0
38647,0
38648,0
38649,0
38650,0
38651,1
38652,1
38653,1
38654,0
38655,0
38656,0
38657,0
38658,1
38659,0
38660,1
38661,0
38662,0
38663,0
38664,0
38665,1
38666,0
38667,1
38668,1
38669,0
38670,0
38671,0
38672,0
38673,0
38674,0
38675,1
38676,0
38677,0
38678,0
38679,0
38680,0
38681,0
38682,0
38683,0
38684,0
38685,0
38686,0
38687,0
38688,0
38689,1
38690,1
38691,0
38692,0
38693,1
38694,1
38695,0
38696,0
38697,0
38698,0
38699,0
38700,1
38701,1
38702,1
38703,0
38704,0
38705,0
38706,1
38707,0
38708,1
38709,0
38710,1
38711,1
38712,0
38713,0
38714,0
38715,0
38716,0
38717,1
38718,0
38719,0
38720,0
38721,0
38722,0
38723,1
38724,0
38725,0
38726,1
38727,1
38728,1
38729,0
38730,1
38731,0
38732,0
38733,0
38734,0
38735,1
38736,0
38737,0
38738,0
38739,1
38740,0
38741,0
38742,0
38743,0
38744,1
38745,0
38746,1
38747,0
38748,0
38749,0
38750,0
38751,0
38752,0
38753,0
38754,0
38755,0
38756,0
38757,1
38758,0
38759,1
38760,0
38761,0
38762,0
38763,0
38764,0
38765,0
38766,1
38767,0
38768,0
38769,0
38770,1
38771,1
38772,0
38773,0
38774,0
38775,0
38776,0
38777,0
38778,0
38779,0
38780,1
38781,0
38782,0
38783,0
38784,0
38785,1
38786,0
38787,0
38788,0
38789,0
38790,0
38791,1
38792,0
38793,1
38794,0
38795,0
38796,0
38797,0
38798,0
38799,0
38800,0
38801,0
38802,0
38803,1
38804,1
38805,0
38806,1
38807,0
38808,1
38809,1
38810,1
38811,1
38812,0
38813,0
38814,0
38815,0
38816,0
38817,0
38818,0
38819,0
38820,0
38821,0
38822,0
38823,0
38824,0
38825,0
38826,0
38827,1
38828,0
38829,0
38830,0
38831,0
38832,0
38833,0
38834,0
38835,0
38836,0
38837,0
38838,0
38839,0
38840,0
38841,1
38842,0
38843,0
38844,0
38845,0
38846,0
38847,0
38848,0
38849,1
38850,0
38851,0
38852,0
38853,0
38854,0
38855,0
38856,1
38857,1
38858,0
38859,0
38860,0
38861,0
38862,0
38863,0
38864,0
38865,0
38866,1
38867,0
38868,0
38869,0
38870,0
38871,0
38872,0
38873,1
38874,1
38875,0
38876,0
38877,0
38878,0
38879,1
38880,0
38881,0
38882,0
38883,0
38884,1
38885,0
38886,1
38887,0
38888,0
38889,1
38890,1
38891,1
38892,0
38893,0
38894,0
38895,1
38896,0
38897,0
38898,1
38899,0
38900,1
38901,1
38902,0
38903,0
38904,1
38905,0
38906,1
38907,0
38908,0
38909,0
38910,1
38911,1
38912,1
38913,1
38914,0
38915,0
38916,0
38917,1
38918,0
38919,1
38920,0
38921,0
38922,0
38923,1
38924,0
38925,0
38926,0
38927,0
38928,0
38929,0
38930,0
38931,0
38932,0
38933,1
38934,0
38935,0
38936,0
38937,0
38938,0
38939,0
38940,0
38941,0
38942,0
38943,0
38944,1
38945,0
38946,0
38947,0
38948,0
38949,0
38950,0
38951,0
38952,0
38953,1
38954,0
38955,1
38956,0
38957,0
38958,0
38959,1
38960,0
38961,0
38962,0
38963,1
38964,0
38965,0
38966,0
38967,0
38968,0
38969,0
38970,0
38971,0
38972,1
38973,0
38974,0
38975,0
38976,0
38977,0
38978,0
38979,0
38980,0
38981,0
38982,0
38983,0
38984,0
38985,1
38986,1
38987,0
38988,0
38989,0
38990,0
38991,0
38992,0
38993,0
38994,0
38995,0
38996,0
38997,1
38998,0
38999,0
39000,0
39001,0
39002,0
39003,0
39004,0
39005,1
39006,0
39007,0
39008,1
39009,0
39010,0
39011,0
39012,0
39013,0
39014,0
39015,0
39016,1
39017,0
39018,0
39019,0
39020,0
39021,0
39022,0
39023,0
39024,1
39025,1
39026,0
39027,1
39028,0
39029,1
39030,1
39031,0
39032,1
39033,0
39034,0
39035,0
39036,1
39037,0
39038,0
39039,1
39040,1
39041,1
39042,0
39043,0
39044,1
39045,0
39046,0
39047,0
39048,0
39049,0
39050,0
39051,0
39052,0
39053,0
39054,1
39055,0
39056,0
39057,0
39058,0
39059,0
39060,0
39061,0
39062,0
39063,0
39064,1
39065,0
39066,1
39067,0
39068,0
39069,0
39070,0
39071,1
39072,0
39073,1
39074,0
39075,0
39076,0
39077,1
39078,1
39079,1
39080,0
39081,0
39082,0
39083,0
39084,0
39085,1
39086,0
39087,0
39088,0
39089,0
39090,0
39091,0
39092,1
39093,0
39094,1
39095,0
39096,0
39097,1
39098,0
39099,0
39100,1
39101,0
39102,1
39103,0
39104,1
39105,1
39106,1
39107,0
39108,1
39109,0
39110,0
39111,0
39112,0
39113,0
39114,0
39115,0
39116,0
39117,0
39118,0
39119,0
39120,0
39121,0
39122,0
39123,0
39124,0
39125,0
39126,1
39127,1
39128,0
39129,0
39130,0
39131,0
39132,0
39133,0
39134,1
39135,0
39136,0
39137,0
39138,0
39139,0
39140,0
39141,1
39142,0
39143,1
39144,0
39145,0
39146,1
39147,1
39148,0
39149,1
39150,1
39151,0
39152,1
39153,0
39154,0
39155,0
39156,0
39157,0
39158,0
39159,0
39160,0
39161,1
39162,0
39163,1
39164,1
39165,0
39166,0
39167,0
39168,0
39169,0
39170,0
39171,1
39172,0
39173,0
39174,1
39175,0
39176,1
39177,0
39178,0
39179,0
39180,0
39181,0
39182,0
39183,1
39184,0
39185,0
39186,0
39187,0
39188,1
39189,0
39190,0
39191,0
39192,0
39193,1
39194,1
39195,1
39196,0
39197,0
39198,0
39199,0
39200,1
39201,0
39202,1
39203,0
39204,0
39205,0
39206,0
39207,0
39208,0
39209,0
39210,0
39211,0
39212,1
39213,0
39214,1
39215,0
39216,0
39217,1
39218,0
39219,0
39220,0
39221,1
39222,0
39223,1
39224,0
39225,1
39226,0
39227,0
39228,0
39229,0
39230,0
39231,0
39232,0
39233,0
39234,0
39235,0
39236,0
39237,1
39238,0
39239,1
39240,0
39241,0
39242,0
39243,0
39244,0
39245,0
39246,0
39247,1
39248,1
39249,0
39250,0
39251,0
39252,0
39253,0
39254,1
39255,0
39256,0
39257,1
39258,1
39259,0
39260,0
39261,0
39262,0
39263,0
39264,0
39265,0
39266,1
39267,0
39268,0
39269,0
39270,0
39271,0
39272,0
39273,0
39274,0
39275,1
39276,0
39277,0
39278,0
39279,0
39280,0
39281,0
39282,0
39283,1
39284,0
39285,0
39286,0
39287,0
39288,0
39289,0
39290,0
39291,0
39292,0
39293,0
39294,1
39295,0
39296,0
39297,0
39298,0
39299,0
39300,0
39301,0
39302,0
39303,1
39304,0
39305,0
39306,0
39307,0
39308,1
39309,0
39310,0
39311,0
39312,0
39313,0
39314,0
39315,0
39316,0
39317,0
39318,0
39319,1
39320,0
39321,0
39322,1
39323,1
39324,1
39325,0
39326,0
39327,0
39328,0
39329,0
39330,0
39331,0
39332,0
39333,0
39334,0
39335,0
39336,1
39337,0
39338,1
39339,0
39340,1
39341,0
39342,0
39343,1
39344,0
39345,0
39346,0
39347,0
39348,0
39349,0
39350,1
39351,0
39352,0
39353,0
39354,0
39355,0
39356,1
39357,0
39358,1
39359,0
39360,1
39361,1
39362,0
39363,0
39364,0
39365,0
39366,0
39367,0
39368,0
39369,0
39370,0
39371,1
39372,0
39373,0
39374,0
39375,0
39376,1
39377,0
39378,1
39379,0
39380,0
39381,0
39382,0
39383,0
39384,1
39385,0
39386,0
39387,1
39388,0
39389,0
39390,0
39391,0
39392,0
39393,0
39394,0
39395,0
39396,1
39397,0
39398,1
39399,0
39400,0
39401,0
39402,1
39403,0
39404,0
39405,0
39406,0
39407,0
39408,0
39409,0
39410,0
39411,0
39412,0
39413,0
39414,0
39415,1
39416,0
39417,0
39418,0
39419,0
39420,1
39421,0
39422,0
39423,1
39424,1
39425,0
39426,0
39427,1
39428,0
39429,0
39430,1
39431,1
39432,0
39433,0
39434,0
39435,0
39436,0
39437,0
39438,0
39439,1
39440,0
39441,0
39442,0
39443,0
39444,0
39445,1
39446,0
39447,0
39448,0
39449,1
39450,0
39451,0
39452,0
39453,0
39454,0
39455,1
39456,0
39457,0
39458,0
39459,0
39460,0
39461,0
39462,0
39463,0
39464,1
39465,0
39466,1
39467,0
39468,1
39469,0
39470,0
39471,0
39472,1
39473,0
39474,1
39475,0
39476,0
39477,0
39478,1
39479,1
39480,1
39481,0
39482,0
39483,0
39484,0
39485,0
39486,0
39487,0
39488,1
39489,1
39490,0
39491,0
39492,0
39493,0
39494,0
39495,0
39496,0
39497,0
39498,1
39499,0
39500,0
39501,1
39502,0
39503,0
39504,0
39505,0
39506,0
39507,0
39508,1
39509,0
39510,0
39511,1
39512,0
39513,0
39514,0
39515,0
39516,0
39517,1
39518,1
39519,0
39520,0
39521,0
39522,0
39523,0
39524,0
39525,0
39526,1
39527,1
39528,0
39529,1
39530,0
39531,0
39532,0
39533,0
39534,1
39535,1
39536,0
39537,1
39538,0
39539,0
39540,0
39541,0
39542,0
39543,1
39544,0
39545,0
39546,0
39547,0
39548,1
39549,0
39550,0
39551,1
39552,0
39553,0
39554,0
39555,0
39556,0
39557,0
39558,0
39559,0
39560,0
39561,1
39562,0
39563,0
39564,0
39565,0
39566,1
39567,0
39568,0
39569,1
39570,0
39571,1
39572,0
39573,0
39574,0
39575,0
39576,0
39577,0
39578,0
39579,0
39580,0
39581,0
39582,0
39583,0
39584,0
39585,1
39586,1
39587,0
39588,0
39589,1
39590,0
39591,1
39592,0
39593,0
39594,0
39595,0
39596,1
39597,0
39598,0
39599,0
39600,0
39601,1
39602,0
39603,0
39604,0
39605,0
39606,0
39607,0
39608,1
39609,1
39610,0
39611,0
39612,0
39613,0
39614,0
39615,0
39616,0
39617,0
39618,0
39619,0
39620,0
39621,0
39622,0
39623,1
39624,1
39625,0
39626,1
39627,0
39628,0
39629,0
39630,0
39631,0
39632,0
39633,0
39634,0
39635,1
39636,1
39637,0
39638,0
39639,0
39640,0
39641,1
39642,0
39643,0
39644,0
39645,0
39646,0
39647,0
39648,0
39649,1
39650,1
39651,0
39652,1
39653,1
39654,0
39655,0
39656,0
39657,0
39658,1
39659,0
39660,0
39661,0
39662,0
39663,0
39664,0
39665,1
39666,0
39667,0
39668,0
39669,0
39670,0
39671,0
39672,1
39673,0
39674,0
39675,0
39676,0
39677,1
39678,1
39679,1
39680,0
39681,0
39682,0
39683,0
39684,0
39685,1
39686,0
39687,0
39688,1
39689,0
39690,0
39691,0
39692,1
39693,0
39694,0
39695,0
39696,0
39697,0
39698,0
39699,0
39700,0
39701,0
39702,0
39703,0
39704,0
39705,0
39706,1
39707,0
39708,1
39709,0
39710,0
39711,0
39712,0
39713,0
39714,0
39715,0
39716,0
39717,0
39718,0
39719,1
39720,0
39721,1
39722,0
39723,1
39724,0
39725,0
39726,0
39727,0
39728,0
39729,0
39730,1
39731,1
39732,0
39733,0
39734,0
39735,0
39736,1
39737,1
39738,0
39739,0
39740,0
39741,0
39742,0
39743,0
39744,0
39745,0
39746,0
39747,1
39748,0
39749,1
39750,0
39751,0
39752,0
39753,0
39754,0
39755,0
39756,0
39757,0
39758,0
39759,0
39760,0
39761,0
39762,0
39763,0
39764,0
39765,0
39766,0
39767,0
39768,0
39769,0
39770,0
39771,0
39772,0
39773,1
39774,0
39775,0
39776,0
39777,0
39778,0
39779,1
39780,1
39781,0
39782,0
39783,0
39784,0
39785,0
39786,0
39787,1
39788,0
39789,0
39790,1
39791,0
39792,0
39793,0
39794,0
39795,0
39796,1
39797,0
39798,0
39799,0
39800,0
39801,0
39802,0
39803,0
39804,0
39805,0
39806,0
39807,1
39808,0
39809,0
39810,0
39811,0
39812,0
39813,0
39814,0
39815,0
39816,1
39817,0
39818,0
39819,1
39820,0
39821,0
39822,0
39823,1
39824,0
39825,0
39826,0
39827,0
39828,0
39829,0
39830,0
39831,0
39832,0
39833,0
39834,0
39835,0
39836,1
39837,0
39838,0
39839,0
39840,0
39841,0
39842,1
39843,0
39844,0
39845,0
39846,0
39847,0
39848,0
39849,0
39850,0
39851,0
39852,0
39853,0
39854,0
39855,0
39856,0
39857,0
39858,1
39859,0
39860,1
39861,0
39862,0
39863,1
39864,0
39865,0
39866,1
39867,0
39868,0
39869,0
39870,0
39871,0
39872,0
39873,0
39874,1
39875,0
39876,1
39877,0
39878,0
39879,0
39880,0
39881,1
39882,1
39883,0
39884,1
39885,1
39886,0
39887,0
39888,0
39889,0
39890,0
39891,0
39892,0
39893,0
39894,1
39895,0
39896,0
39897,1
39898,0
39899,0
39900,0
39901,0
39902,0
39903,0
39904,1
39905,0
39906,0
39907,0
39908,1
39909,1
39910,0
39911,1
39912,0
39913,1
39914,0
39915,0
39916,0
39917,1
39918,1
39919,0
39920,0
39921,0
39922,0
39923,0
39924,1
39925,0
39926,1
39927,0
39928,1
39929,0
39930,0
39931,0
39932,0
39933,0
39934,0
39935,1
39936,0
39937,0
39938,0
39939,0
39940,0
39941,0
39942,0
39943,1
39944,0
39945,1
39946,1
39947,1
39948,0
39949,1
39950,0
39951,0
39952,0
39953,1
39954,0
39955,0
39956,0
39957,1
39958,0
39959,0
39960,0
39961,0
39962,0
39963,0
39964,1
39965,0
39966,1
39967,0
39968,0
39969,0
39970,0
39971,0
39972,0
39973,0
39974,1
39975,0
39976,1
39977,0
39978,0
39979,0
39980,0
39981,1
39982,0
39983,1
39984,0
39985,0
39986,0
39987,0
39988,0
39989,1
39990,1
39991,0
39992,1
39993,0
39994,0
39995,0
39996,0
39997,0
39998,0
39999,1
40000,0
40001,0
40002,0
40003,0
40004,0
40005,0
40006,0
40007,0
40008,0
40009,0
40010,0
40011,1
40012,0
40013,0
40014,0
40015,1
40016,0
40017,1
40018,0
40019,0
40020,0
40021,0
40022,1
40023,0
40024,0
40025,0
40026,0
40027,0
40028,0
40029,0
40030,1
40031,1
40032,0
40033,1
40034,0
40035,0
40036,0
40037,0
40038,0
40039,1
40040,0
40041,0
40042,0
40043,0
40044,0
40045,1
40046,0
40047,0
40048,0
40049,0
40050,0
40051,1
40052,0
40053,0
40054,1
40055,1
40056,0
40057,0
40058,0
40059,0
40060,1
40061,0
40062,0
40063,0
40064,0
40065,0
40066,0
40067,0
40068,0
40069,0
40070,0
40071,1
40072,1
40073,0
40074,1
40075,0
40076,0
40077,0
40078,1
40079,0
40080,1
40081,0
40082,0
40083,0
40084,0
40085,1
40086,0
40087,0
40088,0
40089,1
40090,1
40091,0
40092,0
40093,0
40094,0
40095,1
40096,0
40097,0
40098,0
40099,0
40100,0
40101,0
40102,0
40103,0
40104,0
40105,1
40106,0
40107,1
40108,0
40109,0
40110,0
40111,1
40112,1
40113,1
40114,1
40115,0
40116,0
40117,0
40118,0
40119,0
40120,0
40121,0
40122,0
40123,0
40124,1
40125,0
40126,0
40127,1
40128,0
40129,1
40130,0
40131,0
40132,0
40133,0
40134,0
40135,0
40136,0
40137,0
40138,0
40139,0
40140,1
40141,0
40142,0
40143,0
40144,1
40145,0
40146,0
40147,0
40148,0
40149,0
40150,0
40151,0
40152,0
40153,0
40154,0
40155,1
40156,0
40157,0
40158,1
40159,0
40160,0
40161,0
40162,0
40163,1
40164,0
40165,1
40166,0
40167,1
40168,1
40169,0
40170,0
40171,1
40172,0
40173,0
40174,0
40175,0
40176,0
40177,1
40178,1
40179,0
40180,0
40181,0
40182,0
40183,0
40184,0
40185,0
40186,1
40187,0
40188,0
40189,0
40190,0
40191,0
40192,0
40193,0
40194,1
40195,0
40196,1
40197,0
40198,1
40199,0
40200,1
40201,0
40202,0
40203,0
40204,0
40205,1
40206,1
40207,0
40208,0
40209,0
40210,0
40211,1
40212,1
40213,0
40214,1
40215,0
40216,0
40217,0
40218,0
40219,1
40220,0
40221,0
40222,0
40223,0
40224,0
40225,0
40226,0
40227,0
40228,0
40229,0
40230,1
40231,0
40232,0
40233,0
40234,0
40235,0
40236,0
40237,0
40238,0
40239,0
40240,0
40241,0
40242,0
40243,1
40244,0
40245,0
40246,0
40247,0
40248,1
40249,0
40250,0
40251,0
40252,0
40253,0
40254,0
40255,0
40256,0
40257,0
40258,0
40259,0
40260,0
40261,0
40262,0
40263,0
40264,1
40265,1
40266,0
40267,0
40268,0
40269,0
40270,0
40271,0
40272,0
40273,1
40274,0
40275,1
40276,0
40277,0
40278,0
40279,0
40280,0
40281,0
40282,1
40283,0
40284,0
40285,0
40286,0
40287,1
40288,0
40289,0
40290,0
40291,1
40292,1
40293,0
40294,0
40295,0
40296,0
40297,0
40298,0
40299,0
40300,0
40301,0
40302,0
40303,1
40304,0
40305,0
40306,0
40307,0
40308,1
40309,1
40310,0
40311,1
40312,0
40313,0
40314,1
40315,0
40316,0
40317,0
40318,0
40319,0
40320,0
40321,1
40322,1
40323,0
40324,0
40325,0
40326,0
40327,1
40328,0
40329,0
40330,0
40331,0
40332,0
40333,0
40334,0
40335,0
40336,0
40337,0
40338,0
40339,0
40340,0
40341,0
40342,0
40343,0
40344,0
40345,0
40346,0
40347,1
40348,0
40349,0
40350,0
40351,0
40352,1
40353,0
40354,0
40355,0
40356,0
40357,0
40358,1
40359,0
40360,0
40361,0
40362,0
40363,0
40364,0
40365,1
40366,1
40367,1
40368,0
40369,0
40370,1
40371,0
40372,0
40373,0
40374,1
40375,0
40376,0
40377,0
40378,0
40379,0
40380,0
40381,0
40382,0
40383,1
40384,0
40385,1
40386,0
40387,0
40388,0
40389,0
40390,1
40391,0
40392,0
40393,1
40394,0
40395,0
40396,0
40397,0
40398,1
40399,1
40400,1
40401,0
40402,0
40403,0
40404,0
40405,0
40406,0
40407,0
40408,0
40409,1
40410,0
40411,0
40412,0
40413,0
40414,1
40415,0
40416,1
40417,0
40418,0
40419,1
40420,0
40421,0
40422,0
40423,1
40424,1
40425,0
40426,0
40427,1
40428,0
40429,0
40430,0
40431,0
40432,0
40433,0
40434,0
40435,0
40436,1
40437,0
40438,0
40439,0
40440,0
40441,1
40442,0
40443,1
40444,0
40445,0
40446,0
40447,0
40448,0
40449,0
40450,1
40451,0
40452,0
40453,1
40454,0
40455,0
40456,0
40457,0
40458,0
40459,1
40460,0
40461,0
40462,0
40463,1
40464,0
40465,0
40466,1
40467,0
40468,0
40469,0
40470,0
40471,0
40472,1
40473,0
40474,0
40475,0
40476,1
40477,1
40478,0
40479,0
40480,0
40481,0
40482,0
40483,0
40484,0
40485,0
40486,0
40487,0
40488,0
40489,0
40490,0
40491,0
40492,0
40493,0
40494,0
40495,1
40496,0
40497,0
40498,0
40499,0
40500,0
40501,0
40502,0
40503,0
40504,0
40505,0
40506,0
40507,0
40508,1
40509,0
40510,0
40511,0
40512,1
40513,0
40514,1
40515,1
40516,0
40517,1
40518,1
40519,0
40520,0
40521,0
40522,0
40523,0
40524,1
40525,1
40526,0
40527,0
40528,0
40529,0
40530,0
40531,0
40532,0
40533,1
40534,0
40535,0
40536,0
40537,1
40538,1
40539,0
40540,0
40541,0
40542,0
40543,0
40544,1
40545,0
40546,1
40547,0
40548,0
40549,0
40550,0
40551,0
40552,0
40553,1
40554,1
40555,0
40556,0
40557,0
40558,0
40559,0
40560,1
40561,0
40562,0
40563,0
40564,1
40565,0
40566,0
40567,0
40568,1
40569,0
40570,1
40571,0
40572,1
40573,0
40574,0
40575,1
40576,0
40577,0
40578,0
40579,0
40580,0
40581,1
40582,0
40583,0
40584,1
40585,0
40586,0
40587,0
40588,0
40589,0
40590,0
40591,0
40592,1
40593,1
40594,0
40595,0
40596,0
40597,1
40598,1
40599,0
40600,0
40601,0
40602,0
40603,0
40604,0
40605,0
40606,1
40607,0
40608,0
40609,0
40610,1
40611,1
40612,0
40613,0
40614,0
40615,0
40616,0
40617,0
40618,0
40619,0
40620,0
40621,0
40622,0
40623,0
40624,1
40625,1
40626,1
40627,1
40628,1
40629,1
40630,0
40631,1
40632,0
40633,1
40634,0
40635,1
40636,0
40637,1
40638,0
40639,0
40640,0
40641,0
40642,0
40643,0
40644,0
40645,0
40646,0
40647,0
40648,0
40649,1
40650,0
40651,1
40652,0
40653,0
40654,0
40655,0
40656,1
40657,0
40658,0
40659,0
40660,0
40661,1
40662,0
40663,0
40664,0
40665,0
40666,0
40667,0
40668,0
40669,0
40670,0
40671,0
40672,0
40673,0
40674,0
40675,0
40676,0
40677,0
40678,0
40679,0
40680,1
40681,0
40682,0
40683,0
40684,0
40685,0
40686,0
40687,0
40688,0
40689,0
40690,0
40691,0
40692,1
40693,0
40694,0
40695,0
40696,0
40697,0
40698,0
40699,0
40700,0
40701,1
40702,0
40703,0
40704,0
40705,0
40706,1
40707,0
40708,1
40709,1
40710,0
40711,0
40712,0
40713,0
40714,0
40715,0
40716,0
40717,0
40718,1
40719,1
40720,0
40721,0
40722,0
40723,0
40724,0
40725,0
40726,0
40727,0
40728,1
40729,1
40730,1
40731,0
40732,0
40733,0
40734,0
40735,1
40736,0
40737,1
40738,0
40739,0
40740,0
40741,0
40742,0
40743,0
40744,1
40745,1
40746,1
40747,0
40748,0
40749,1
40750,0
40751,0
40752,0
40753,0
40754,0
40755,0
40756,0
40757,1
40758,0
40759,0
40760,0
40761,0
40762,0
40763,0
40764,0
40765,0
40766,0
40767,0
40768,0
40769,0
40770,0
40771,0
40772,0
40773,1
40774,0
40775,0
40776,1
40777,1
40778,0
40779,0
40780,0
40781,0
40782,0
40783,1
40784,0
40785,0
40786,0
40787,0
40788,0
40789,0
40790,0
40791,0
40792,1
40793,0
40794,0
40795,1
40796,0
40797,0
40798,1
40799,0
40800,0
40801,0
40802,0
40803,0
40804,0
40805,0
40806,1
40807,0
40808,0
40809,0
40810,0
40811,0
40812,0
40813,0
40814,1
40815,1
40816,0
40817,0
40818,1
40819,0
40820,0
40821,0
40822,1
40823,0
40824,0
40825,0
40826,0
40827,1
40828,0
40829,0
40830,0
40831,1
40832,0
40833,0
40834,1
40835,0
40836,0
40837,0
40838,1
40839,1
40840,0
40841,0
40842,0
40843,0
40844,0
40845,1
40846,0
40847,0
40848,1
40849,0
40850,0
40851,0
40852,0
40853,0
40854,0
40855,0
40856,1
40857,1
40858,0
40859,1
40860,0
40861,0
40862,0
40863,0
40864,0
40865,0
40866,0
40867,1
40868,0
40869,0
40870,0
40871,0
40872,0
40873,0
40874,0
40875,0
40876,0
40877,0
40878,1
40879,1
40880,0
40881,1
40882,0
40883,1
40884,0
40885,0
40886,0
40887,0
40888,0
40889,0
40890,0
40891,0
40892,0
40893,1
40894,1
40895,1
40896,0
40897,0
40898,0
40899,0
40900,1
40901,1
40902,0
40903,0
40904,1
40905,0
40906,1
40907,0
40908,0
40909,0
40910,1
40911,0
40912,0
40913,0
40914,0
40915,1
40916,0
40917,0
40918,0
40919,1
40920,0
40921,0
40922,0
40923,0
40924,0
40925,0
40926,0
40927,1
40928,1
40929,0
40930,1
40931,1
40932,0
40933,0
40934,1
40935,0
40936,1
40937,0
40938,1
40939,0
40940,0
40941,0
40942,0
40943,0
40944,0
40945,0
40946,0
40947,0
40948,0
40949,0
40950,0
40951,0
40952,0
40953,0
